Joshua Project People Group Data

PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
11991,AS,gnn,0,Gumatj,Gumatj,P,
11994,AS,gup,0,Gunwinggu,Gunwinggu,P,
11994,AS,wlg,0,Kunbarlang,Kunbarlang,S,
11998,AS,gup,0,Gunwinggu,Gunwinggu,P,
11999,AS,guf,0,Gupapuyngu,Gupapuyngu,P,
12003,AS,gue,0,Gurindji,Gurindji,P,443
12037,AS,cnh,0,"Chin, Hakha","Chin, Hakha",P,5197
12051,AS,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,630312
12054,AS,hak,0,"Chinese, Hakka","Chinese, Hakka",P,9492
12057,AS,yue,0,"Chinese, Yue","Chinese, Yue",P,296681
12076,AS,haz,0,Hazaragi,Hazaragi,P,23545
12155,AS,hun,0,Hungarian,Hungarian,P,
12213,AS,mfe,0,Morisyen,Morisyen,P,4713
12247,AS,acm,0,"Arabic, Mesopotamian","Arabic, Mesopotamian",P,73848
12256,AS,eng,0,English,English,P,82577
12273,AS,ita,0,Italian,Italian,P,
12296,AS,ibd,0,Iwaidja,Iwaidja,P,128
12322,AS,jpn,0,Japanese,Japanese,P,
12347,AS,eng,0,English,English,P,
12347,AS,heb,0,Hebrew,Hebrew,S,
12486,AS,kan,0,Kannada,Kannada,P,15139
12662,AS,khm,0,Khmer,Khmer,P,37340
12700,AS,vie,0,Vietnamese,Vietnamese,P,310841
12725,AS,gia,0,Kija,Kija,P,185
12795,AS,kor,0,Korean,Korean,P,117722
12861,AS,kjn,0,Kunjen,Kunjen,P,
12877,AS,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,9983
12893,AS,kuy,12584,Kuuku-Ya'u,"Kuuku-Ya'u: Kuuku-yau",S,
12893,AS,tcs,0,"Torres Strait Creole","Torres Strait Creole",P,
12989,AS,lao,0,Lao,Lao,P,12456
13077,AS,eng,0,English,English,P,
13077,AS,lit,0,Lithuanian,Lithuanian,S,
13159,AS,piu,0,Pintupi-Luritja,Pintupi-Luritja,P,1199
13186,AS,mkd,0,Macedonian,Macedonian,P,
13317,AS,npi,0,Nepali,Nepali,P,139154
13333,AS,gup,0,Gunwinggu,Gunwinggu,P,
13333,AS,ngk,3682,Dalabon,"Dalabon: Ngalkbun",S,
13340,AS,nbj,0,Ngarinyman,Ngarinyman,P,57
13341,AS,ung,0,Ngarinyin,Ngarinyin,P,12
13342,AS,eng,0,English,English,P,167
13437,AS,zlm,0,Malay,Malay,P,186878
13460,AS,mlt,0,Maltese,Maltese,P,
13483,AS,eng,0,English,English,S,
13483,AS,mid,0,Neo-Mandaic,Neo-Mandaic,P,
13522,AS,mri,0,Maori,Maori,P,
13556,AS,mpj,0,"Martu Wangka","Martu Wangka",P,1168
13591,AS,mph,0,Maung,Maung,P,400
13734,AS,ulk,0,"Meriam Mir","Meriam Mir",P,
13885,AS,mwf,0,Murrinh-Patha,Murrinh-Patha,P,
13924,AS,nck,0,Na-kara,Na-kara,P,65
13947,AS,nam,14709,Ngan'gityemerri,"Ngan'gityemerri: Nangikurrunggurr",P,
14021,AS,mwp,0,"Kala Lagaw Ya","Kala Lagaw Ya",P,
14066,AS,nuy,0,Nunggubuyu,Nunggubuyu,P,302
14088,AS,ntj,0,Ngaanyatjarra,Ngaanyatjarra,P,1199
14090,AS,nna,0,Nyangumarta,Nyangumarta,P,225
14095,AS,eng,0,English,English,P,135
14192,AS,snd,0,Sindhi,Sindhi,P,2665
14196,AS,sin,0,Sinhala,Sinhala,P,72493
14256,AS,pbu,0,"Pashto, Northern","Pashto, Northern",P,10358
14303,AS,pnw,0,Banyjima,Banyjima,P,107
14371,AS,pes,0,"Persian, Iranian","Persian, Iranian",P,64077
14400,AS,pti,0,Pintiini,Pintiini,P,249
14401,AS,eng,0,English,English,P,1416
14410,AS,eng,0,English,English,P,
14410,AS,pih,0,Pitcairn-Norfolk,Pitcairn-Norfolk,S,
14414,AS,pjt,0,Pitjantjatjara,Pitjantjatjara,P,
14431,AS,pol,0,Polish,Polish,P,
14449,AS,por,0,Portuguese,Portuguese,P,54874
14483,AS,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,142601
14539,AS,rmb,3713,Rembarrnga,"Rembarrnga: Rembarrnga",P,44
14561,AS,rit,0,Ritharrngu,Ritharrngu,P,40
14570,AS,rmn,0,"Romani, Balkan","Romani, Balkan",P,7827
14571,AS,ron,0,Romanian,Romanian,P,14472
14598,AS,rus,0,Russian,Russian,P,
14676,AS,smo,0,Samoan,Samoan,P,50385
14864,AS,srp,0,Serbian,Serbian,P,57445
14881,AS,ksw,0,"Karen, S'gaw","Karen, S'gaw",P,10048
14917,AS,sna,0,Shona,Shona,P,11883
14962,AS,slk,0,Slovak,Slovak,P,6104
14983,AS,som,0,Somali,Somali,P,15340
15007,AS,eng,0,English,English,P,107180
15077,AS,spa,0,Spanish,Spanish,P,131452
15104,AS,apd,0,"Arabic, Sudanese","Arabic, Sudanese",P,38808
15145,AS,swh,0,Swahili,Swahili,P,12423
15148,AS,swe,0,Swedish,Swedish,P,9679
15154,AS,apc,0,"Arabic, Levantine","Arabic, Levantine",P,86728
15175,AS,tgl,0,Tagalog,Tagalog,P,124560
15324,AS,tel,0,Telugu,Telugu,P,59957
15355,AS,are,3679,"Arrarnta, Western","Arrarnta, Western: Aranda, Western",P,476
15382,AS,pnb,0,"Punjabi, Western","Punjabi, Western",P,139294
15398,AS,wij,0,Wik-Iiyanh,Wik-Iiyanh,P,75
15399,AS,wim,0,Wik-Mungkan,Wik-Mungkan,P,487
15400,AS,wig,0,"Wik Ngathan","Wik Ngathan",P,132
15417,AS,eng,0,English,English,P,
15417,AS,wro,0,Worrorra,Worrorra,S,
15459,AS,thd,0,"Kuuk Thayorre","Kuuk Thayorre",P,379
15506,AS,tiw,0,Tiwi,Tiwi,P,2203
15554,AS,ton,0,Tongan,Tongan,P,19863
15569,AS,tcs,0,"Torres Strait Creole","Torres Strait Creole",P,6666
15696,AS,ukr,0,Ukrainian,Ukrainian,P,8617
15727,AS,urd,0,Urdu,Urdu,P,74866
15741,AS,eng,0,English,English,P,116139
15755,AS,uig,0,Uyghur,Uyghur,P,5338
15799,AS,ceb,0,Cebuano,Cebuano,P,7721
15824,AS,wbp,0,Warlpiri,Warlpiri,P,2485
15842,AS,wmt,0,Walmajarri,Walmajarri,P,302
15865,AS,wrr,0,Wardaman,Wardaman,P,110
15876,AS,wrm,0,Warumungu,Warumungu,P,345
15890,AS,eng,0,English,English,P,
15890,AS,wbv,0,Wajarri,Wajarri,S,
15905,AS,cym,0,Welsh,Welsh,P,49451
15983,AS,kdd,0,Yankunytjatjara,Yankunytjatjara,P,745
15987,AS,jao,0,Yanyuwa,Yanyuwa,P,164
16041,AS,yij,0,Yindjibarndi,Yindjibarndi,P,411
16745,AS,dzo,0,Dzongkha,Dzongkha,P,
16745,AS,eng,0,English,English,S,
16842,AS,gom,0,"Konkani, Goan","Konkani, Goan",P,2715
17000,AS,jav,0,Javanese,Javanese,P,13608
17433,AS,mal,0,Malayalam,Malayalam,P,79438
17554,AS,mar,0,Marathi,Marathi,P,22509
18211,AS,tam,0,Tamil,Tamil,P,79079
18274,AS,tur,0,Turkish,Turkish,P,65535
18495,AS,hnj,0,"Hmong Njua","Hmong Njua",P,2749
18503,AS,ind,0,Indonesian,Indonesian,P,80729
18815,AS,tpi,0,"Tok Pisin","Tok Pisin",P,34857
18874,AS,eng,0,English,English,P,10841
19007,AS,asf,0,Auslan,Auslan,P,
19007,AS,asw,0,"Australian Aboriginal Sign Language","Australian Aboriginal Sign Language",S,
19007,AS,rsm,0,"Miriwoong Sign Language","Miriwoong Sign Language",S,
19007,AS,ygs,0,"Yolngu Sign Language","Yolngu Sign Language",S,
19007,AS,yhs,0,"Yan-nhangu Sign Language","Yan-nhangu Sign Language",S,
19211,AS,eng,0,English,English,P,
19211,AS,hin,0,Hindi,Hindi,S,
19241,AS,eng,0,English,English,P,
19241,AS,prs,0,Dari,Dari,S,
19314,AS,prs,0,Dari,Dari,P,34114
20327,AS,ayp,0,"Arabic, North Mesopotamian","Arabic, North Mesopotamian",P,20591
20455,AS,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,4204
20621,AS,kky,0,"Guugu Yimidhirr","Guugu Yimidhirr",P,843
20718,AS,adt,0,Adnyamathanha,Adnyamathanha,S,
20718,AS,eng,0,English,English,P,
20719,AS,bck,0,Bunuba,Bunuba,P,41
20720,AS,bdy,0,Bandjalang,Bandjalang,P,117
20721,AS,dax,0,Dayi,Dayi,P,87
20722,AS,djd,0,Djamindjung,Djamindjung,P,29
20723,AS,gni,0,Gooniyandi,Gooniyandi,P,139
20724,AS,kkp,0,Koko-Bera,Koko-Bera,P,10
20725,AS,mep,0,Miriwoong,Miriwoong,P,175
20726,AS,eng,0,English,English,P,
20726,AS,nay,0,Ngarrindjeri,Ngarrindjeri,S,
20728,AS,nys,0,Nyungar,Nyungar,P,518
20729,AS,ump,0,Umpila,Umpila,P,12
20730,AS,eng,0,English,English,P,
20730,AS,wrh,0,Wiradjuri,Wiradjuri,S,
20732,AS,yii,0,Yidiny,Yidiny,P,201
20772,AS,wmb,0,Wambaya,Wambaya,P,115
20971,AS,dwu,0,Dhuwal,Dhuwal,P,351
20991,AS,gjr,0,"Gurindji Kriol","Gurindji Kriol",P,1118
20992,AS,dwy,0,Dhuwaya,Dhuwaya,P,559
21563,AS,kgs,0,Kumbainggar,Kumbainggar,P,97
21564,AS,gge,0,Gurr-goni,Gurr-goni,P,50
21574,AS,tjp,0,Tjupany,Tjupany,P,276
21707,AS,knn,0,Konkani,Konkani,P,3684
22373,AS,eng,0,English,English,P,
22373,AS,xjb,0,Minjungbal,Minjungbal,S,
22645,AS,dif,0,Diyari,Diyari,P,606
22646,AS,lbz,0,Lardil,Lardil,P,303
22648,AS,dmw,0,Mudburra,Mudburra,P,131
22649,AS,uln,0,Unserdeutsch,Unserdeutsch,P,101
22663,AS,eng,0,English,English,P,3028
22664,AS,eng,0,English,English,P,7873
10375,AU,apc,0,"Arabic, Levantine","Arabic, Levantine",P,55876
10491,AU,bar,0,Bavarian,Bavarian,P,7279405
10492,AU,rmc,0,"Romani, Carpathian","Romani, Carpathian",P,3285
10839,AU,deu,0,"German, Standard","German, Standard",P,
10839,AU,rus,0,Russian,Russian,S,
10953,AU,bos,0,Bosnian,Bosnian,P,98105
10998,AU,bul,0,Bulgarian,Bulgarian,P,34632
11140,AU,eng,0,English,English,P,9408
11234,AU,fra,0,French,French,P,16775
11277,AU,tha,0,Thai,Thai,P,6805
11317,AU,che,0,Chechen,Chechen,P,26035
11437,AU,hrv,0,Croatian,Croatian,P,90001
11458,AU,ces,0,Czech,Czech,P,
11870,AU,gsw,6880,"German, Swiss","German, Swiss: High Alemannisch",P,60674
11871,AU,deu,0,"German, Standard","German, Standard",P,211108
11880,AU,aln,0,"Albanian, Gheg","Albanian, Gheg",P,
11880,AU,als,0,"Albanian, Tosk","Albanian, Tosk",S,
11942,AU,ell,0,Greek,Greek,P,13421
12051,AU,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,38036
12076,AU,haz,0,Hazaragi,Hazaragi,P,21983
12155,AU,hun,0,Hungarian,Hungarian,P,92421
12273,AU,ita,0,Italian,Italian,P,34644
12346,AU,deu,0,"German, Standard","German, Standard",P,10373
12348,AU,deu,0,"German, Standard","German, Standard",P,
12348,AU,rus,0,Russian,Russian,S,
12877,AU,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,25736
13055,AU,deu,0,"German, Standard","German, Standard",P,629
13186,AU,mkd,0,Macedonian,Macedonian,P,24856
14202,AU,rmo,0,"Romani, Sinte","Romani, Sinte",P,3285
14371,AU,pes,0,"Persian, Iranian","Persian, Iranian",P,15089
14431,AU,pol,0,Polish,Polish,P,66332
14567,AU,rmy,0,"Romani, Vlax","Romani, Vlax",P,19985
14571,AU,ron,0,Romanian,Romanian,P,133266
14598,AU,rus,0,Russian,Russian,P,33716
14864,AU,srp,0,Serbian,Serbian,P,123486
14962,AU,slk,0,Slovak,Slovak,P,45887
14964,AU,slv,0,Slovene,Slovene,P,22530
14983,AU,som,0,Somali,Somali,P,8993
15001,AU,dsb,0,"Sorbian, Lower","Sorbian, Lower",P,4586
15175,AU,tgl,0,Tagalog,Tagalog,P,9166
15696,AU,ukr,0,Ukrainian,Ukrainian,P,90031
15741,AU,eng,0,English,English,P,5926
15843,AU,wae,0,Walser,Walser,P,9073
18274,AU,tur,0,Turkish,Turkish,P,118869
19007,AU,asq,0,"Austrian Sign Language","Austrian Sign Language",P,8743
19211,AU,bar,0,Bavarian,Bavarian,S,
19211,AU,hin,0,Hindi,Hindi,P,
19211,AU,sin,0,Sinhala,Sinhala,S,
19211,AU,urd,0,Urdu,Urdu,S,
19223,AU,por,47,Portuguese,"Portuguese: Brazilian Portuguese",P,884
19241,AU,deu,0,"German, Standard","German, Standard",P,
19241,AU,prs,0,Dari,Dari,S,
19314,AU,prs,0,Dari,Dari,P,44465
19631,AU,yec,0,Yeniche,Yeniche,P,1816
20744,AU,klr,0,Khaling,Khaling,P,2368
21829,AU,ckm,0,Chakavian,Chakavian,P,30510
11140,AV,eng,0,English,English,P,306
13862,AV,aig,0,"Leeward Caribbean English Creole","Leeward Caribbean English Creole",P,13511
15741,AV,eng,0,English,English,P,322
19206,AV,eng,0,English,English,P,266
19211,AV,hin,0,Hindi,Hindi,P,114
10294,BA,amh,0,Amharic,Amharic,P,10201
10375,BA,afb,0,"Arabic, Gulf","Arabic, Gulf",P,161513
10572,BA,abv,0,"Arabic, Baharna","Arabic, Baharna",P,684912
11140,BA,eng,0,English,English,P,24883
11722,BA,arz,0,"Arabic, Egyptian","Arabic, Egyptian",P,96908
11982,BA,guj,0,Gujarati,Gujarati,P,33511
12640,BA,kvr,0,Kerinci,Kerinci,P,25533
12877,BA,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,57689
13317,BA,npi,0,Nepali,Nepali,P,23054
14371,BA,pes,0,"Persian, Iranian","Persian, Iranian",P,217003
15104,BA,apd,0,"Arabic, Sudanese","Arabic, Sudanese",P,14281
15175,BA,tgl,0,Tagalog,Tagalog,P,
15324,BA,tel,0,Telugu,Telugu,P,33384
15727,BA,urd,0,Urdu,Urdu,P,75116
15741,BA,eng,0,English,English,P,8222
17433,BA,mal,0,Malayalam,Malayalam,P,
18211,BA,tam,0,Tamil,Tamil,P,41525
18503,BA,ind,0,Indonesian,Indonesian,P,33663
19226,BA,afb,0,"Arabic, Gulf","Arabic, Gulf",P,84
10682,BB,bjs,0,Bajan,Bajan,S,
10682,BB,eng,0,English,English,P,
11140,BB,eng,0,English,English,P,28152
15741,BB,eng,0,English,English,P,3339
19211,BB,hin,0,Hindi,Hindi,P,3947
10168,BC,afr,6716,Afrikaans,"Afrikaans: Orange River",P,10305
10676,BC,xuu,0,Khwedam,Khwedam,P,2065
10874,BC,brl,0,Birwa,Birwa,P,21321
11140,BC,eng,0,English,English,P,7242
11278,BC,tsn,0,Setswana,Setswana,P,498079
11852,BC,diu,3503,Gciriku,"Gciriku: Gciriku",P,2843
12020,BC,gwj,0,Gwi,Gwi,P,1943
12085,BC,her,0,Herero,Herero,P,20948
12091,BC,hio,0,Tshuwau,Tshuwau,P,2645
12146,BC,gnk,0,Gana,Gana,P,1361
12160,BC,tsn,0,Setswana,Setswana,P,15635
12446,BC,kck,0,Kalanga,Kalanga,P,
12646,BC,xkv,0,Kgalagadi,Kgalagadi,P,75866
12856,BC,knw,0,Kung-Ekoka,Kung-Ekoka,P,2241
12857,BC,ktz,0,Ju'hoan,Ju'hoan,P,9252
12911,BC,kwn,0,Kwangali,Kwangali,P,9348
12920,BC,tsn,0,Setswana,Setswana,P,252644
13127,BC,loz,0,Lozi,Lozi,P,19065
13245,BC,nhr,0,Naro,Naro,P,8962
13275,BC,nde,0,"Ndebele (Zimbabwe)","Ndebele (Zimbabwe)",P,22040
13379,BC,tsn,0,Setswana,Setswana,P,241630
13380,BC,tsn,0,Setswana,Setswana,P,590163
13452,BC,tsn,0,Setswana,Setswana,P,44066
13639,BC,mhw,0,Mbukushu,Mbukushu,P,41493
13935,BC,nmq,0,Nambya,Nambya,P,21321
13990,BC,nso,16869,"Sotho, Northern","Sotho, Northern: Tswene",P,14977
14072,BC,huc,27324,Hua,"Hua: Sasi",S,
14072,BC,tsn,0,Setswana,Setswana,P,
14073,BC,nmn,0,Taa,Taa,P,2492
14128,BC,shg,0,Shua,Shua,P,
14566,BC,tsn,17699,Setswana,"Setswana: Rolong",P,
14681,BC,hgm,0,Haiom,Haiom,P,42780
14832,BC,tsn,0,Setswana,Setswana,P,9278
14917,BC,sna,0,Shona,Shona,P,
15005,BC,sot,0,"Sotho, Southern","Sotho, Southern",P,
15102,BC,sbs,0,Kuhane,Kuhane,P,7563
15301,BC,tsn,0,Setswana,Setswana,P,156351
15436,BC,xho,0,Xhosa,Xhosa,P,13271
15513,BC,tsn,0,Setswana,Setswana,P,11374
15602,BC,two,0,Tswapong,Tswapong,P,9629
16033,BC,yey,0,Yeyi,Yeyi,P,58572
16112,BC,zul,0,Zulu,Zulu,P,6564
18367,BC,hnh,0,Ani,Ani,P,1184
19007,BC,xxx,0,"Language Unknown","Language unknown",P,7112
19211,BC,guj,0,Gujarati,Gujarati,P,
19211,BC,hin,0,Hindi,Hindi,S,
19325,BC,tyu,0,Kua,Kua,P,1160
11140,BD,eng,0,English,English,P,591
14449,BD,por,0,Portuguese,Portuguese,P,2851
15175,BD,tgl,0,Tagalog,Tagalog,P,460
15919,BD,eng,0,English,English,P,38658
19208,BD,eng,0,English,English,P,15463
19407,BD,eng,9591,English,"English: Bermudan",P,4436
10379,BE,arq,0,"Arabic, Algerian","Arabic, Algerian",P,53737
10429,BE,hyw,0,"Armenian, Western","Armenian, Western",P,10304
10966,BE,por,47,Portuguese,"Portuguese: Brazilian Portuguese",P,15399
10998,BE,bul,0,Bulgarian,Bulgarian,P,47624
11140,BE,eng,0,English,English,P,26714
11217,BE,vls,0,"West Flemish","West Flemish",P,5485029
11234,BE,fra,0,French,French,P,220667
11317,BE,che,0,Chechen,Chechen,P,17789
11659,BE,lim,0,Limburgish,Limburgish,S,
11659,BE,nld,0,Dutch,Dutch,P,
11764,BE,fra,0,French,French,P,9012
11769,BE,fuf,0,Pular,Pular,P,8616
11871,BE,deu,0,"German, Standard","German, Standard",P,51581
11880,BE,aln,0,"Albanian, Gheg","Albanian, Gheg",P,
11880,BE,als,0,"Albanian, Tosk","Albanian, Tosk",S,
11942,BE,ell,0,Greek,Greek,P,29100
12247,BE,acm,0,"Arabic, Mesopotamian","Arabic, Mesopotamian",P,21215
12273,BE,ita,0,Italian,Italian,P,283329
12322,BE,jpn,0,Japanese,Japanese,P,5583
12374,BE,fra,0,French,French,P,4005
12399,BE,kab,0,Kabyle,Kabyle,P,55741
12877,BE,kmr,0,"Kurdish, Northern","Kurdish, Northern",P,29516
13068,BE,lin,0,Lingala,Lingala,P,24603
13165,BE,ltz,0,Luxembourgish,Luxembourgish,P,4691
13186,BE,mkd,0,Macedonian,Macedonian,P,6392
13317,BE,npi,0,Nepali,Nepali,P,4706
13819,BE,ary,0,"Arabic, Moroccan","Arabic, Moroccan",P,345792
14327,BE,pbt,0,"Pashto, Southern","Pashto, Southern",P,10014
14371,BE,pes,0,"Persian, Iranian","Persian, Iranian",P,13097
14431,BE,pol,0,Polish,Polish,P,98735
14449,BE,por,0,Portuguese,Portuguese,P,55593
14567,BE,rmy,0,"Romani, Vlax","Romani, Vlax",P,15929
14571,BE,ron,0,Romanian,Romanian,P,122860
14598,BE,rus,0,Russian,Russian,P,63051
14864,BE,srp,0,Serbian,Serbian,P,6286
14899,BE,shy,0,Tachawit,Tachawit,P,42084
14962,BE,slk,0,Slovak,Slovak,P,5807
15077,BE,spa,0,Spanish,Spanish,P,80002
15152,BE,apc,0,"Arabic, Levantine","Arabic, Levantine",P,15393
15201,BE,tgk,0,Tajik,Tajik,P,5154
15382,BE,pnb,0,"Punjabi, Western","Punjabi, Western",P,8151
15468,BE,BOD,0,"Tibetan, Central","Tibetan, Central",P,5046
15641,BE,aeb,0,"Arabic, Tunisian","Arabic, Tunisian",P,21255
15727,BE,urd,0,Urdu,Urdu,P,9728
15741,BE,eng,0,English,English,P,14041
15841,BE,wln,0,Walloon,Walloon,P,3590070
18274,BE,tur,0,Turkish,Turkish,P,164160
19007,BE,sfb,0,"French Belgian Sign Language","French Belgian Sign Language",P,
19007,BE,vgt,0,"Flemish Sign Language","Flemish Sign Language",S,
19206,BE,cmn,0,"Chinese, Mandarin","Chinese, Mandarin",P,22640
19209,BE,spa,0,Spanish,Spanish,P,12318
19211,BE,hin,0,Hindi,Hindi,S,
19211,BE,sin,0,Sinhala,Sinhala,S,
19211,BE,urd,0,Urdu,Urdu,P,
19213,BE,fra,0,French,French,P,121917
19215,BE,eng,0,English,English,P,49951
19314,BE,prs,0,Dari,Dari,P,26138
19615,BE,tru,0,Turoyo,Turoyo,P,2040
22492,BE,ben,0,Bengali,Bengali,P,7310
22638,BE,mey,0,Hassaniyya,Hassaniyya,P,1512
22663,BE,fra,0,French,French,S,
22663,BE,ydd,0,"Yiddish, Eastern","Yiddish, Eastern",P,
22664,BE,fra,0,French,French,S,
22664,BE,ydd,0,"Yiddish, Eastern","Yiddish, Eastern",P,
10566,BF,eng,0,English,English,P,96121
11140,BF,eng,0,English,English,P,5043
11942,BF,ell,0,Greek,Greek,P,1140
12035,BF,hat,0,"Haitian Creole","Haitian Creole",P,31683
12316,BF,eng,0,English,English,P,6412
15741,BF,eng,0,English,English,P,8453
19406,BF,bah,0,"Bahamas English Creole","Bahamas English Creole",P,250772
10327,BG,ben,0,Bengali,Bengali,P,1855
10327,BG,eng,0,English,English,S,217
10454,BG,csh,0,"Chin, Asho","Chin, Asho",P,4933
10454,BG,ctg,0,Chittagonian,Chittagonian,S,543
10564,BG,ben,0,Bengali,Bengali,P,10811
10564,BG,eng,0,English,English,S,45
10736,BG,ben,0,Bengali,Bengali,P,8872
10736,BG,ctg,0,Chittagonian,Chittagonian,S,6000
10736,BG,ory,0,Odia,Odia,S,13
10736,BG,syl,0,Sylheti,Sylheti,S,26
11029,BG,mya,0,Burmese,Burmese,P,82428
11270,BG,ben,0,Bengali,Bengali,S,38
11270,BG,cnb,0,"Chin, Uppu","Chin, Uppu",S,1084
11270,BG,cnh,0,"Chin, Hakha","Chin, Hakha",S,1947
11270,BG,ctg,0,Chittagonian,Chittagonian,P,20800
11270,BG,syl,0,Sylheti,Sylheti,S,145
11291,BG,ben,0,Bengali,Bengali,S,293
11291,BG,ckh,0,Chak,Chak,P,5851
11291,BG,ctg,0,Chittagonian,Chittagonian,S,408
11293,BG,ccp,0,Chakma,Chakma,P,526704
11293,BG,ctg,0,Chittagonian,Chittagonian,S,6195
11293,BG,syl,0,Sylheti,Sylheti,S,971
11342,BG,cnb,0,"Chin, Uppu","Chin, Uppu",P,1437
11359,BG,rhg,0,Rohingya,Rohingya,P,905583
11826,BG,ben,0,Bengali,Bengali,S,4594
11826,BG,ctg,0,Chittagonian,Chittagonian,S,71
11826,BG,grt,0,Garo,Garo,P,78472
11826,BG,mef,0,Megam,Megam,S,16715
11826,BG,syl,0,Sylheti,Sylheti,S,225
12027,BG,ben,0,Bengali,Bengali,P,65830
12027,BG,ctg,0,Chittagonian,Chittagonian,S,16939
12027,BG,syl,0,Sylheti,Sylheti,S,336
12036,BG,ben,0,Bengali,Bengali,S,1504
12036,BG,grt,0,Garo,Garo,S,482
12036,BG,haj,0,Hajong,Hajong,P,16237
12036,BG,syl,0,Sylheti,Sylheti,S,460
12654,BG,aml,0,War-Jaintia,War-Jaintia,P,23967
12670,BG,ben,0,Bengali,Bengali,S,
12670,BG,ctg,0,Chittagonian,Chittagonian,P,
12771,BG,ben,0,Bengali,Bengali,P,6225
13207,BG,ben,0,Bengali,Bengali,S,544
13207,BG,ctg,0,Chittagonian,Chittagonian,S,3472
13207,BG,rki,0,Rakhine,Rakhine,P,15568
13218,BG,asm,0,Assamese,Assamese,S,350
13218,BG,ben,0,Bengali,Bengali,S,9402
13218,BG,mjx,0,Mahali,Mahali,P,28016
13218,BG,syl,0,Sylheti,Sylheti,S,5092
13218,BG,trp,0,"Kok Borok","Kok Borok",S,125
13513,BG,ben,0,Bengali,Bengali,S,519
13513,BG,mni,0,Meitei,Meitei,P,29584
13513,BG,syl,0,Sylheti,Sylheti,S,1174
13761,BG,ben,0,Bengali,Bengali,P,42389
13761,BG,ctg,0,Chittagonian,Chittagonian,S,1356
13761,BG,syl,0,Sylheti,Sylheti,S,389
13761,BG,urd,0,Urdu,Urdu,S,1595
13849,BG,ben,0,Bengali,Bengali,S,583
13849,BG,ctg,0,Chittagonian,Chittagonian,S,2922
13849,BG,mro,0,Mru,Mru,P,69294
13867,BG,ben,0,Bengali,Bengali,S,8684
13867,BG,ctg,0,Chittagonian,Chittagonian,S,53
13867,BG,syl,0,Sylheti,Sylheti,S,7332
13867,BG,unr,0,Mundari,Mundari,P,38737
14210,BG,ben,0,Bengali,Bengali,S,25217
14210,BG,ctg,0,Chittagonian,Chittagonian,S,248
14210,BG,kru,0,Kurux,Kurux,P,81135
14210,BG,ory,0,Odia,Odia,S,569
14210,BG,syl,0,Sylheti,Sylheti,S,2791
14300,BG,ctg,0,Chittagonian,Chittagonian,S,151
14300,BG,pkh,0,Pangkhua,Pangkhua,P,5658
14513,BG,ben,0,Bengali,Bengali,P,1504649
14513,BG,bpy,0,Bishnupuriya,Bishnupuriya,S,759
14513,BG,ctg,0,Chittagonian,Chittagonian,S,5287
14513,BG,kdq,0,Koch,Koch,S,52008
14513,BG,rkt,0,Rangpuri,Rangpuri,S,29600
14513,BG,syl,0,Sylheti,Sylheti,S,9128
14513,BG,trp,0,"Kok Borok","Kok Borok",S,759
14526,BG,ben,0,Bengali,Bengali,P,1270
14526,BG,syl,0,Sylheti,Sylheti,S,300
14743,BG,ben,0,Bengali,Bengali,P,101891
14743,BG,ctg,0,Chittagonian,Chittagonian,S,3566
14743,BG,sat,0,Santhali,Santhali,S,97258
14743,BG,syl,0,Sylheti,Sylheti,S,9386
15249,BG,ctg,0,Chittagonian,Chittagonian,S,4932
15249,BG,tnv,0,Tangchangya,Tangchangya,P,62167
15498,BG,ben,0,Bengali,Bengali,S,1898
15498,BG,ctg,0,Chittagonian,Chittagonian,S,9643
15498,BG,syl,0,Sylheti,Sylheti,S,476
15498,BG,trp,0,"Kok Borok","Kok Borok",P,137000
16152,BG,ben,0,Bengali,Bengali,P,40052
16152,BG,ctg,0,Chittagonian,Chittagonian,S,1771
16152,BG,syl,0,Sylheti,Sylheti,S,1580
16152,BG,trp,0,"Kok Borok","Kok Borok",S,124
16182,BG,ben,0,Bengali,Bengali,P,2484
16182,BG,ctg,0,Chittagonian,Chittagonian,S,83
16187,BG,ben,0,Bengali,Bengali,P,182713
16187,BG,ctg,0,Chittagonian,Chittagonian,S,3963
16187,BG,syl,0,Sylheti,Sylheti,S,8593
16187,BG,trp,0,"Kok Borok","Kok Borok",S,186
16221,BG,ben,0,Bengali,Bengali,P,16093
16257,BG,ben,0,Bengali,Bengali,S,684
16257,BG,syl,0,Sylheti,Sylheti,P,1272
16281,BG,ben,0,Bengali,Bengali,P,84437
16281,BG,ctg,0,Chittagonian,Chittagonian,S,326
16281,BG,syl,0,Sylheti,Sylheti,S,199
16288,BG,ben,0,Bengali,Bengali,P,3098
16288,BG,syl,0,Sylheti,Sylheti,S,25
16295,BG,ben,0,Bengali,Bengali,P,88610
16295,BG,ctg,0,Chittagonian,Chittagonian,S,42018
16295,BG,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,23
